"","Province.State","Country.Region","Lat","Long","Date","Confirmed","deaths","recovered"
"2056","","Armenia",40.0691,45.0382,2020-01-30,0,0,0
"2057","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-30,0,0,0
"2058","New South Wales","Australia",-33.8688,151.2093,2020-01-30,4,0,2
"2059","Northern Territory","Australia",-12.4634,130.8456,2020-01-30,0,0,0
"2060","Queensland","Australia",-28.0167,153.4,2020-01-30,3,0,0
"2061","South Australia","Australia",-34.9285,138.6007,2020-01-30,0,0,0
"2062","Tasmania","Australia",-41.4545,145.9707,2020-01-30,0,0,0
"2063","Victoria","Australia",-37.8136,144.9631,2020-01-30,2,0,0
"2064","Western Australia","Australia",-31.9505,115.8605,2020-01-30,0,0,0
"2065","","Austria",47.5162,14.5501,2020-01-30,0,0,0
"2066","","Azerbaijan",40.1431,47.5769,2020-01-30,0,0,0
"2067","","Bahamas",25.0343,-77.3963,2020-01-30,0,0,0
"2068","","Bahrain",26.0275,50.55,2020-01-30,0,0,0
"2069","","Bangladesh",23.685,90.3563,2020-01-30,0,0,0
"2070","","Barbados",13.1939,-59.5432,2020-01-30,0,0,0
"2071","","Belarus",53.7098,27.9534,2020-01-30,0,0,0
"2072","","Belgium",50.8333,4,2020-01-30,0,0,0
"2073","","Benin",9.3077,2.3158,2020-01-30,0,0,0
"2074","","Bhutan",27.5142,90.4336,2020-01-30,0,0,0
"2075","","Bolivia",-16.2902,-63.5887,2020-01-30,0,0,0
"2076","","Bosnia and Herzegovina",43.9159,17.6791,2020-01-30,0,0,0
"2077","","Brazil",-14.235,-51.9253,2020-01-30,0,0,0
"2078","","Brunei",4.5353,114.7277,2020-01-30,0,0,0
"2079","","Bulgaria",42.7339,25.4858,2020-01-30,0,0,0
"2080","","Burkina Faso",12.2383,-1.5616,2020-01-30,0,0,0
"2081","","Cabo Verde",16.5388,-23.0418,2020-01-30,0,0,0
"2082","","Cambodia",11.55,104.9167,2020-01-30,1,0,0
"2083","","Cameroon",3.848,11.5021,2020-01-30,0,0,0
"2084","Alberta","Canada",53.9333,-116.5765,2020-01-30,0,0,NA
"2085","British Columbia","Canada",49.2827,-123.1207,2020-01-30,1,0,NA
"2086","Grand Princess","Canada",37.6489,-122.6655,2020-01-30,0,0,NA
"2087","Manitoba","Canada",53.7609,-98.8139,2020-01-30,0,0,NA
"2088","New Brunswick","Canada",46.5653,-66.4619,2020-01-30,0,0,NA
"2089","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-01-30,0,0,NA
"2090","Nova Scotia","Canada",44.682,-63.7443,2020-01-30,0,0,NA
"2091","Ontario","Canada",51.2538,-85.3232,2020-01-30,1,0,NA
"2092","Prince Edward Island","Canada",46.5107,-63.4168,2020-01-30,0,0,NA
"2093","Quebec","Canada",52.9399,-73.5491,2020-01-30,0,0,NA
"2094","Saskatchewan","Canada",52.9399,-106.4509,2020-01-30,0,0,NA
"2095","","Central African Republic",6.6111,20.9394,2020-01-30,0,0,0
"2096","","Chad",15.4542,18.7322,2020-01-30,0,0,0
"2097","","Chile",-35.6751,-71.543,2020-01-30,0,0,0
"2098","Anhui","China",31.8257,117.2264,2020-01-30,200,0,2
"2099","Beijing","China",40.1824,116.4142,2020-01-30,114,1,4
"2100","Chongqing","China",30.0572,107.874,2020-01-30,182,0,1
"2101","Fujian","China",26.0789,117.9874,2020-01-30,101,0,0
"2102","Gansu","China",37.8099,101.0583,2020-01-30,26,0,0
"2103","Guangdong","China",23.3417,113.4244,2020-01-30,354,0,10
"2104","Guangxi","China",23.8298,108.7881,2020-01-30,78,0,2
"2105","Guizhou","China",26.8154,106.8748,2020-01-30,12,0,1
"2106","Hainan","China",19.1959,109.7453,2020-01-30,46,1,1
"2107","Hebei","China",39.549,116.1306,2020-01-30,65,1,0
"2108","Heilongjiang","China",47.862,127.7615,2020-01-30,44,2,0
"2109","Henan","China",33.882,113.614,2020-01-30,278,2,2
"2110","Hong Kong","China",22.3,114.2,2020-01-30,10,0,0
"2111","Hubei","China",30.9756,112.2707,2020-01-30,4903,162,90
"2112","Hunan","China",27.6104,111.7088,2020-01-30,277,0,2
"2113","Inner Mongolia","China",44.0935,113.9448,2020-01-30,19,0,0
"2114","Jiangsu","China",32.9711,119.455,2020-01-30,129,0,1
"2115","Jiangxi","China",27.614,115.7221,2020-01-30,162,0,5
"2116","Jilin","China",43.6661,126.1923,2020-01-30,14,0,1
"2117","Liaoning","China",41.2956,122.6085,2020-01-30,41,0,1
"2118","Macau","China",22.1667,113.55,2020-01-30,7,0,0
"2119","Ningxia","China",37.2692,106.1655,2020-01-30,17,0,0
"2120","Qinghai","China",35.7452,95.9956,2020-01-30,8,0,0
"2121","Shaanxi","China",35.1917,108.8701,2020-01-30,63,0,0
"2122","Shandong","China",36.3427,118.1498,2020-01-30,158,0,1
"2123","Shanghai","China",31.202,121.4491,2020-01-30,112,1,5
"2124","Shanxi","China",37.5777,112.2922,2020-01-30,35,0,1
"2125","Sichuan","China",30.6171,102.7103,2020-01-30,142,1,1
"2126","Tianjin","China",39.3054,117.323,2020-01-30,31,0,0
"2127","Tibet","China",31.6927,88.0924,2020-01-30,1,0,0
"2128","Xinjiang","China",41.1129,85.2401,2020-01-30,14,0,0
"2129","Yunnan","China",24.974,101.487,2020-01-30,70,0,0
"2130","Zhejiang","China",29.1832,120.0934,2020-01-30,428,0,4
"2131","","Colombia",4.5709,-74.2973,2020-01-30,0,0,0
"2132","","Congo (Brazzaville)",-4.0383,21.7587,2020-01-30,0,0,0
"2133","","Congo (Kinshasa)",-4.0383,21.7587,2020-01-30,0,0,0
"2134","","Costa Rica",9.7489,-83.7534,2020-01-30,0,0,0
"2135","","Cote d'Ivoire",7.54,-5.5471,2020-01-30,0,0,0
"2136","","Croatia",45.1,15.2,2020-01-30,0,0,0
"2137","","Diamond Princess",0,0,2020-01-30,0,0,0
"2138","","Cuba",22,-80,2020-01-30,0,0,0
"2139","","Cyprus",35.1264,33.4299,2020-01-30,0,0,0
"2140","","Czechia",49.8175,15.473,2020-01-30,0,0,0
"2141","Faroe Islands","Denmark",61.8926,-6.9118,2020-01-30,0,0,0
"2142","Greenland","Denmark",71.7069,-42.6043,2020-01-30,0,0,0
"2143","","Denmark",56.2639,9.5018,2020-01-30,0,0,0
"2144","","Djibouti",11.8251,42.5903,2020-01-30,0,0,0
"2145","","Dominican Republic",18.7357,-70.1627,2020-01-30,0,0,0
"2146","","Ecuador",-1.8312,-78.1834,2020-01-30,0,0,0
"2147","","Egypt",26,30,2020-01-30,0,0,0
"2148","","El Salvador",13.7942,-88.8965,2020-01-30,0,0,0
"2149","","Equatorial Guinea",1.5,10,2020-01-30,0,0,0
"2150","","Eritrea",15.1794,39.7823,2020-01-30,0,0,0
"2151","","Estonia",58.5953,25.0136,2020-01-30,0,0,0
"2152","","Eswatini",-26.5225,31.4659,2020-01-30,0,0,0
"2153","","Ethiopia",9.145,40.4897,2020-01-30,0,0,0
"2154","","Fiji",-17.7134,178.065,2020-01-30,0,0,0
"2155","","Finland",64,26,2020-01-30,1,0,0
"2156","French Guiana","France",3.9339,-53.1258,2020-01-30,0,0,0
"2157","French Polynesia","France",-17.6797,149.4068,2020-01-30,0,0,0
"2158","Guadeloupe","France",16.25,-61.5833,2020-01-30,0,0,0
"2159","Mayotte","France",-12.8275,45.1662,2020-01-30,0,0,0
"2160","New Caledonia","France",-20.9043,165.618,2020-01-30,0,0,0
"2161","Reunion","France",-21.1351,55.2471,2020-01-30,0,0,0
"2162","Saint Barthelemy","France",17.9,-62.8333,2020-01-30,0,0,0
"2163","St Martin","France",18.0708,-63.0501,2020-01-30,0,0,0
"2164","Martinique","France",14.6415,-61.0242,2020-01-30,0,0,0
"2165","","France",46.2276,2.2137,2020-01-30,5,0,0
"2166","","Gabon",-0.8037,11.6094,2020-01-30,0,0,0
"2167","","Gambia",13.4432,-15.3101,2020-01-30,0,0,0
"2168","","Georgia",42.3154,43.3569,2020-01-30,0,0,0
"2169","","Germany",51,9,2020-01-30,4,0,0
"2170","","Ghana",7.9465,-1.0232,2020-01-30,0,0,0
"2171","","Greece",39.0742,21.8243,2020-01-30,0,0,0
"2172","","Guatemala",15.7835,-90.2308,2020-01-30,0,0,0
"2173","","Guinea",9.9456,-9.6966,2020-01-30,0,0,0
"2174","","Guyana",5,-58.75,2020-01-30,0,0,0
"2175","","Haiti",18.9712,-72.2852,2020-01-30,0,0,0
"2176","","Holy See",41.9029,12.4534,2020-01-30,0,0,0
"2177","","Honduras",15.2,-86.2419,2020-01-30,0,0,0
"2178","","Hungary",47.1625,19.5033,2020-01-30,0,0,0
"2179","","Iceland",64.9631,-19.0208,2020-01-30,0,0,0
"2180","","India",21,78,2020-01-30,1,0,0
"2181","","Indonesia",-0.7893,113.9213,2020-01-30,0,0,0
"2182","","Iran",32,53,2020-01-30,0,0,0
"2183","","Iraq",33,44,2020-01-30,0,0,0
"2184","","Ireland",53.1424,-7.6921,2020-01-30,0,0,0
"2185","","Israel",31,35,2020-01-30,0,0,0
"2186","","Italy",43,12,2020-01-30,0,0,0
"2187","","Jamaica",18.1096,-77.2975,2020-01-30,0,0,0
"2188","","Japan",36,138,2020-01-30,11,0,1
"2189","","Jordan",31.24,36.51,2020-01-30,0,0,0
"2190","","Kazakhstan",48.0196,66.9237,2020-01-30,0,0,0
"2191","","Kenya",-0.0236,37.9062,2020-01-30,0,0,0
"2192","","Korea, South",36,128,2020-01-30,4,0,0
"2193","","Kuwait",29.5,47.75,2020-01-30,0,0,0
"2194","","Kyrgyzstan",41.2044,74.7661,2020-01-30,0,0,0
"2195","","Latvia",56.8796,24.6032,2020-01-30,0,0,0
"2196","","Lebanon",33.8547,35.8623,2020-01-30,0,0,0
"2197","","Liberia",6.4281,-9.4295,2020-01-30,0,0,0
"2198","","Liechtenstein",47.14,9.55,2020-01-30,0,0,0
"2199","","Lithuania",55.1694,23.8813,2020-01-30,0,0,0
"2200","","Luxembourg",49.8153,6.1296,2020-01-30,0,0,0
"2201","","Madagascar",-18.7669,46.8691,2020-01-30,0,0,0
"2202","","Malaysia",2.5,112.5,2020-01-30,8,0,0
"2203","","Maldives",3.2028,73.2207,2020-01-30,0,0,0
"2204","","Malta",35.9375,14.3754,2020-01-30,0,0,0
"2205","","Mauritania",21.0079,10.9408,2020-01-30,0,0,0
"2206","","Mauritius",-20.2,57.5,2020-01-30,0,0,0
"2207","","Mexico",23.6345,-102.5528,2020-01-30,0,0,0
"2208","","Moldova",47.4116,28.3699,2020-01-30,0,0,0
"2209","","Monaco",43.7333,7.4167,2020-01-30,0,0,0
"2210","","Mongolia",46.8625,103.8467,2020-01-30,0,0,0
"2211","","Montenegro",42.5,19.3,2020-01-30,0,0,0
"2212","","Morocco",31.7917,-7.0926,2020-01-30,0,0,0
"2213","","Namibia",-22.9576,18.4904,2020-01-30,0,0,0
"2214","","Nepal",28.1667,84.25,2020-01-30,1,0,0
"2215","Aruba","Netherlands",12.5186,-70.0358,2020-01-30,0,0,0
"2216","Curacao","Netherlands",12.1696,-68.99,2020-01-30,0,0,0
"2217","Sint Maarten","Netherlands",18.0425,-63.0548,2020-01-30,0,0,0
"2218","","Netherlands",52.1326,5.2913,2020-01-30,0,0,0
"2219","","New Zealand",-40.9006,174.886,2020-01-30,0,0,0
"2220","","Nicaragua",12.8654,-85.2072,2020-01-30,0,0,0
"2221","","Niger",17.6078,8.0817,2020-01-30,0,0,0
"2222","","Nigeria",9.082,8.6753,2020-01-30,0,0,0
"2223","","North Macedonia",41.6086,21.7453,2020-01-30,0,0,0
"2224","","Norway",60.472,8.4689,2020-01-30,0,0,0
"2225","","Oman",21,57,2020-01-30,0,0,0
"2226","","Pakistan",30.3753,69.3451,2020-01-30,0,0,0
"2227","","Panama",8.538,-80.7821,2020-01-30,0,0,0
"2228","","Papua New Guinea",-6.315,143.9555,2020-01-30,0,0,0
"2229","","Paraguay",-23.4425,-58.4438,2020-01-30,0,0,0
"2230","","Peru",-9.19,-75.0152,2020-01-30,0,0,0
"2231","","Philippines",13,122,2020-01-30,1,0,0
"2232","","Poland",51.9194,19.1451,2020-01-30,0,0,0
"2233","","Portugal",39.3999,-8.2245,2020-01-30,0,0,0
"2234","","Qatar",25.3548,51.1839,2020-01-30,0,0,0
"2235","","Romania",45.9432,24.9668,2020-01-30,0,0,0
"2236","","Russia",60,90,2020-01-30,0,0,0
"2237","","Rwanda",-1.9403,29.8739,2020-01-30,0,0,0
"2238","","Saint Lucia",13.9094,-60.9789,2020-01-30,0,0,0
"2239","","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-01-30,0,0,0
"2240","","San Marino",43.9424,12.4578,2020-01-30,0,0,0
"2241","","Saudi Arabia",24,45,2020-01-30,0,0,0
"2242","","Senegal",14.4974,-14.4524,2020-01-30,0,0,0
"2243","","Serbia",44.0165,21.0059,2020-01-30,0,0,0
"2244","","Seychelles",-4.6796,55.492,2020-01-30,0,0,0
"2245","","Singapore",1.2833,103.8333,2020-01-30,10,0,0
"2246","","Slovakia",48.669,19.699,2020-01-30,0,0,0
"2247","","Slovenia",46.1512,14.9955,2020-01-30,0,0,0
"2248","","Somalia",5.1521,46.1996,2020-01-30,0,0,0
"2249","","South Africa",-30.5595,22.9375,2020-01-30,0,0,0
"2250","","Spain",40,-4,2020-01-30,0,0,0
"2251","","Sri Lanka",7,81,2020-01-30,1,0,0
"2252","","Sudan",12.8628,30.2176,2020-01-30,0,0,0
"2253","","Suriname",3.9193,-56.0278,2020-01-30,0,0,0
"2254","","Sweden",63,16,2020-01-30,0,0,0
"2255","","Switzerland",46.8182,8.2275,2020-01-30,0,0,0
"2256","","Taiwan*",23.7,121,2020-01-30,9,0,0
"2257","","Tanzania",-6.369,34.8888,2020-01-30,0,0,0
"2258","","Thailand",15,101,2020-01-30,14,0,5
"2259","","Togo",8.6195,0.8248,2020-01-30,0,0,0
"2260","","Trinidad and Tobago",10.6918,-61.2225,2020-01-30,0,0,0
"2261","","Tunisia",34,9,2020-01-30,0,0,0
"2262","","Turkey",38.9637,35.2433,2020-01-30,0,0,0
"2263","","Uganda",1,32,2020-01-30,0,0,0
"2264","","Ukraine",48.3794,31.1656,2020-01-30,0,0,0
"2265","","United Arab Emirates",24,54,2020-01-30,4,0,0
"2266","Bermuda","United Kingdom",32.3078,-64.7505,2020-01-30,0,0,0
"2267","Cayman Islands","United Kingdom",19.3133,-81.2546,2020-01-30,0,0,0
"2268","Channel Islands","United Kingdom",49.3723,-2.3644,2020-01-30,0,0,0
"2269","Gibraltar","United Kingdom",36.1408,-5.3536,2020-01-30,0,0,0
"2270","Isle of Man","United Kingdom",54.2361,-4.5481,2020-01-30,0,0,0
"2271","Montserrat","United Kingdom",16.7425,-62.1874,2020-01-30,0,0,0
"2272","","United Kingdom",55.3781,-3.436,2020-01-30,0,0,0
"2273","","Uruguay",-32.5228,-55.7658,2020-01-30,0,0,0
"2274","","US",37.0902,-95.7129,2020-01-30,5,0,0
"2275","","Uzbekistan",41.3775,64.5853,2020-01-30,0,0,0
"2276","","Venezuela",6.4238,-66.5897,2020-01-30,0,0,0
"2277","","Vietnam",16,108,2020-01-30,2,0,0
"2278","","Zambia",-15.4167,28.2833,2020-01-30,0,0,0
"2279","","Zimbabwe",-20,30,2020-01-30,0,0,0
"2280","Diamond Princess","Canada",0,0,2020-01-30,0,0,NA
"2281","","Dominica",15.415,-61.371,2020-01-30,0,0,0
"2282","","Grenada",12.1165,-61.679,2020-01-30,0,0,0
"2283","","Mozambique",-18.665695,35.529562,2020-01-30,0,0,NA
"2284","","Syria",34.802075,38.996815,2020-01-30,0,0,NA
"2285","","Timor-Leste",-8.874217,125.727539,2020-01-30,0,0,NA
"2286","","Belize",13.1939,-59.5432,2020-01-30,0,0,0
"2287","Recovered","Canada",0,0,2020-01-30,0,0,NA
"2288","","Laos",19.85627,102.495496,2020-01-30,0,0,0
"2289","","Libya",26.3351,17.228331,2020-01-30,0,0,0
"2290","","West Bank and Gaza",31.9522,35.2332,2020-01-30,0,0,0
"2291","","Guinea-Bissau",11.8037,-15.1804,2020-01-30,0,0,0
"2292","","Mali",17.570692,-3.996166,2020-01-30,0,0,0
"2293","","Saint Kitts and Nevis",17.357822,-62.782998,2020-01-30,0,0,0
"2294","Northwest Territories","Canada",64.8255,-124.8457,2020-01-30,0,0,NA
"2295","Yukon","Canada",64.2823,-135,2020-01-30,0,0,NA
"2296","","Kosovo",42.602636,20.902977,2020-01-30,0,0,0
"2297","","Burma",21.9162,95.956,2020-01-30,0,0,0
"2298","Anguilla","United Kingdom",18.2206,-63.0686,2020-01-30,0,0,0
"2299","British Virgin Islands","United Kingdom",18.4207,-64.64,2020-01-30,0,0,0
"2300","Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-01-30,0,0,0
"2301","","MS Zaandam",0,0,2020-01-30,0,0,0
"2302","","Botswana",-22.3285,24.6849,2020-01-30,0,0,0
"2303","","Burundi",-3.3731,29.9189,2020-01-30,0,0,0
"2304","","Sierra Leone",8.460555,-11.779889,2020-01-30,0,0,0
"2305","","Afghanistan",33,65,2020-01-31,0,0,0
"2306","","Albania",41.1533,20.1683,2020-01-31,0,0,0
"2307","","Algeria",28.0339,1.6596,2020-01-31,0,0,0
"2308","","Andorra",42.5063,1.5218,2020-01-31,0,0,0
"2309","","Angola",-11.2027,17.8739,2020-01-31,0,0,0
"2310","","Antigua and Barbuda",17.0608,-61.7964,2020-01-31,0,0,0
"2311","","Argentina",-38.4161,-63.6167,2020-01-31,0,0,0
"2312","","Armenia",40.0691,45.0382,2020-01-31,0,0,0
"2313","Australian Capital Territory","Australia",-35.4735,149.0124,2020-01-31,0,0,0
"2314","New South Wales","Australia",-33.8688,151.2093,2020-01-31,4,0,2
"2315","Northern Territory","Australia",-12.4634,130.8456,2020-01-31,0,0,0
"2316","Queensland","Australia",-28.0167,153.4,2020-01-31,2,0,0
"2317","South Australia","Australia",-34.9285,138.6007,2020-01-31,0,0,0
"2318","Tasmania","Australia",-41.4545,145.9707,2020-01-31,0,0,0
"2319","Victoria","Australia",-37.8136,144.9631,2020-01-31,3,0,0
"2320","Western Australia","Australia",-31.9505,115.8605,2020-01-31,0,0,0
"2321","","Austria",47.5162,14.5501,2020-01-31,0,0,0
"2322","","Azerbaijan",40.1431,47.5769,2020-01-31,0,0,0
"2323","","Bahamas",25.0343,-77.3963,2020-01-31,0,0,0
"2324","","Bahrain",26.0275,50.55,2020-01-31,0,0,0
"2325","","Bangladesh",23.685,90.3563,2020-01-31,0,0,0
"2326","","Barbados",13.1939,-59.5432,2020-01-31,0,0,0
"2327","","Belarus",53.7098,27.9534,2020-01-31,0,0,0
"2328","","Belgium",50.8333,4,2020-01-31,0,0,0
"2329","","Benin",9.3077,2.3158,2020-01-31,0,0,0
"2330","","Bhutan",27.5142,90.4336,2020-01-31,0,0,0
"2331","","Bolivia",-16.2902,-63.5887,2020-01-31,0,0,0
"2332","","Bosnia and Herzegovina",43.9159,17.6791,2020-01-31,0,0,0
"2333","","Brazil",-14.235,-51.9253,2020-01-31,0,0,0
"2334","","Brunei",4.5353,114.7277,2020-01-31,0,0,0
"2335","","Bulgaria",42.7339,25.4858,2020-01-31,0,0,0
"2336","","Burkina Faso",12.2383,-1.5616,2020-01-31,0,0,0
"2337","","Cabo Verde",16.5388,-23.0418,2020-01-31,0,0,0
"2338","","Cambodia",11.55,104.9167,2020-01-31,1,0,0
"2339","","Cameroon",3.848,11.5021,2020-01-31,0,0,0
"2340","Alberta","Canada",53.9333,-116.5765,2020-01-31,0,0,NA
"2341","British Columbia","Canada",49.2827,-123.1207,2020-01-31,1,0,NA
"2342","Grand Princess","Canada",37.6489,-122.6655,2020-01-31,0,0,NA
"2343","Manitoba","Canada",53.7609,-98.8139,2020-01-31,0,0,NA
"2344","New Brunswick","Canada",46.5653,-66.4619,2020-01-31,0,0,NA
"2345","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-01-31,0,0,NA
"2346","Nova Scotia","Canada",44.682,-63.7443,2020-01-31,0,0,NA
"2347","Ontario","Canada",51.2538,-85.3232,2020-01-31,3,0,NA
"2348","Prince Edward Island","Canada",46.5107,-63.4168,2020-01-31,0,0,NA
"2349","Quebec","Canada",52.9399,-73.5491,2020-01-31,0,0,NA
"2350","Saskatchewan","Canada",52.9399,-106.4509,2020-01-31,0,0,NA
"2351","","Central African Republic",6.6111,20.9394,2020-01-31,0,0,0
"2352","","Chad",15.4542,18.7322,2020-01-31,0,0,0
"2353","","Chile",-35.6751,-71.543,2020-01-31,0,0,0
"2354","Anhui","China",31.8257,117.2264,2020-01-31,237,0,3
"2355","Beijing","China",40.1824,116.4142,2020-01-31,139,1,5
"2356","Chongqing","China",30.0572,107.874,2020-01-31,211,0,1
"2357","Fujian","China",26.0789,117.9874,2020-01-31,120,0,0
"2358","Gansu","China",37.8099,101.0583,2020-01-31,29,0,0
"2359","Guangdong","China",23.3417,113.4244,2020-01-31,436,0,11
"2360","Guangxi","China",23.8298,108.7881,2020-01-31,87,0,2
"2361","Guizhou","China",26.8154,106.8748,2020-01-31,29,0,2
"2362","Hainan","China",19.1959,109.7453,2020-01-31,52,1,1
"2363","Hebei","China",39.549,116.1306,2020-01-31,82,1,0
"2364","Heilongjiang","China",47.862,127.7615,2020-01-31,59,2,0
"2365","Henan","China",33.882,113.614,2020-01-31,352,2,3
"2366","Hong Kong","China",22.3,114.2,2020-01-31,12,0,0
"2367","Hubei","China",30.9756,112.2707,2020-01-31,5806,204,141
"2368","Hunan","China",27.6104,111.7088,2020-01-31,332,0,2
"2369","Inner Mongolia","China",44.0935,113.9448,2020-01-31,20,0,1
"2370","Jiangsu","China",32.9711,119.455,2020-01-31,168,0,5
"2371","Jiangxi","China",27.614,115.7221,2020-01-31,240,0,7
"2372","Jilin","China",43.6661,126.1923,2020-01-31,14,0,1
"2373","Liaoning","China",41.2956,122.6085,2020-01-31,48,0,1
"2374","Macau","China",22.1667,113.55,2020-01-31,7,0,0
"2375","Ningxia","China",37.2692,106.1655,2020-01-31,21,0,0
"2376","Qinghai","China",35.7452,95.9956,2020-01-31,8,0,0
"2377","Shaanxi","China",35.1917,108.8701,2020-01-31,87,0,0
"2378","Shandong","China",36.3427,118.1498,2020-01-31,184,0,2
"2379","Shanghai","China",31.202,121.4491,2020-01-31,135,1,9
"2380","Shanxi","China",37.5777,112.2922,2020-01-31,39,0,1
"2381","Sichuan","China",30.6171,102.7103,2020-01-31,177,1,1
"2382","Tianjin","China",39.3054,117.323,2020-01-31,32,0,0
"2383","Tibet","China",31.6927,88.0924,2020-01-31,1,0,0
"2384","Xinjiang","China",41.1129,85.2401,2020-01-31,17,0,0
"2385","Yunnan","China",24.974,101.487,2020-01-31,83,0,1
"2386","Zhejiang","China",29.1832,120.0934,2020-01-31,538,0,14
"2387","","Colombia",4.5709,-74.2973,2020-01-31,0,0,0
"2388","","Congo (Brazzaville)",-4.0383,21.7587,2020-01-31,0,0,0
"2389","","Congo (Kinshasa)",-4.0383,21.7587,2020-01-31,0,0,0
"2390","","Costa Rica",9.7489,-83.7534,2020-01-31,0,0,0
"2391","","Cote d'Ivoire",7.54,-5.5471,2020-01-31,0,0,0
"2392","","Croatia",45.1,15.2,2020-01-31,0,0,0
"2393","","Diamond Princess",0,0,2020-01-31,0,0,0
"2394","","Cuba",22,-80,2020-01-31,0,0,0
"2395","","Cyprus",35.1264,33.4299,2020-01-31,0,0,0
"2396","","Czechia",49.8175,15.473,2020-01-31,0,0,0
"2397","Faroe Islands","Denmark",61.8926,-6.9118,2020-01-31,0,0,0
"2398","Greenland","Denmark",71.7069,-42.6043,2020-01-31,0,0,0
"2399","","Denmark",56.2639,9.5018,2020-01-31,0,0,0
"2400","","Djibouti",11.8251,42.5903,2020-01-31,0,0,0
"2401","","Dominican Republic",18.7357,-70.1627,2020-01-31,0,0,0
"2402","","Ecuador",-1.8312,-78.1834,2020-01-31,0,0,0
"2403","","Egypt",26,30,2020-01-31,0,0,0
"2404","","El Salvador",13.7942,-88.8965,2020-01-31,0,0,0
"2405","","Equatorial Guinea",1.5,10,2020-01-31,0,0,0
"2406","","Eritrea",15.1794,39.7823,2020-01-31,0,0,0
"2407","","Estonia",58.5953,25.0136,2020-01-31,0,0,0
"2408","","Eswatini",-26.5225,31.4659,2020-01-31,0,0,0
"2409","","Ethiopia",9.145,40.4897,2020-01-31,0,0,0
"2410","","Fiji",-17.7134,178.065,2020-01-31,0,0,0
"2411","","Finland",64,26,2020-01-31,1,0,0
"2412","French Guiana","France",3.9339,-53.1258,2020-01-31,0,0,0
"2413","French Polynesia","France",-17.6797,149.4068,2020-01-31,0,0,0
"2414","Guadeloupe","France",16.25,-61.5833,2020-01-31,0,0,0
"2415","Mayotte","France",-12.8275,45.1662,2020-01-31,0,0,0
"2416","New Caledonia","France",-20.9043,165.618,2020-01-31,0,0,0
"2417","Reunion","France",-21.1351,55.2471,2020-01-31,0,0,0
"2418","Saint Barthelemy","France",17.9,-62.8333,2020-01-31,0,0,0
"2419","St Martin","France",18.0708,-63.0501,2020-01-31,0,0,0
"2420","Martinique","France",14.6415,-61.0242,2020-01-31,0,0,0
"2421","","France",46.2276,2.2137,2020-01-31,5,0,0
"2422","","Gabon",-0.8037,11.6094,2020-01-31,0,0,0
"2423","","Gambia",13.4432,-15.3101,2020-01-31,0,0,0
"2424","","Georgia",42.3154,43.3569,2020-01-31,0,0,0
"2425","","Germany",51,9,2020-01-31,5,0,0
"2426","","Ghana",7.9465,-1.0232,2020-01-31,0,0,0
"2427","","Greece",39.0742,21.8243,2020-01-31,0,0,0
"2428","","Guatemala",15.7835,-90.2308,2020-01-31,0,0,0
"2429","","Guinea",9.9456,-9.6966,2020-01-31,0,0,0
"2430","","Guyana",5,-58.75,2020-01-31,0,0,0
"2431","","Haiti",18.9712,-72.2852,2020-01-31,0,0,0
"2432","","Holy See",41.9029,12.4534,2020-01-31,0,0,0
"2433","","Honduras",15.2,-86.2419,2020-01-31,0,0,0
"2434","","Hungary",47.1625,19.5033,2020-01-31,0,0,0
"2435","","Iceland",64.9631,-19.0208,2020-01-31,0,0,0
"2436","","India",21,78,2020-01-31,1,0,0
"2437","","Indonesia",-0.7893,113.9213,2020-01-31,0,0,0
"2438","","Iran",32,53,2020-01-31,0,0,0
"2439","","Iraq",33,44,2020-01-31,0,0,0
"2440","","Ireland",53.1424,-7.6921,2020-01-31,0,0,0
"2441","","Israel",31,35,2020-01-31,0,0,0
"2442","","Italy",43,12,2020-01-31,2,0,0
"2443","","Jamaica",18.1096,-77.2975,2020-01-31,0,0,0
"2444","","Japan",36,138,2020-01-31,15,0,1
"2445","","Jordan",31.24,36.51,2020-01-31,0,0,0
"2446","","Kazakhstan",48.0196,66.9237,2020-01-31,0,0,0
"2447","","Kenya",-0.0236,37.9062,2020-01-31,0,0,0
"2448","","Korea, South",36,128,2020-01-31,11,0,0
